MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4810401|FT|20241202113126|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F018868|ICT|20241202113131|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4809367|FT|20241202113139|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4810183|FT|20241202113142|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4810189|FT|20241202113144|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EA9B2E|ICT|20241202113146|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0313B8|ICT|20241202113214|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|F00CX1500432124|Z1C00CUF|ICT|20241202113227|2638025707|PASS|REG||NA|||||||||01|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0364D8|FT|20241202113228|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01CBF8|FT|20241202113247|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EA9B34|ICT|20241202113248|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EAB9A6|FT|20241202113338|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0188D0|ICT|20241202113343|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|F00CX1500432124|Z1C00CUH|ICT|20241202113352|2638025707|PASS|REG||NA|||||||||01|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0313B0|ICT|20241202113359|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EA9A56|ICT|20241202113421|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957508-N2100L|23S8C84748B2674|ICT|20241202113423|2639024136|PASS|REG||NA|||||||||03|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01A670|FT|20241202113443|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EAB970|FT|20241202113453|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|F00CX1500432124|Z1C00CUI|ICT|20241202113504|2638025707|PASS|REG||NA|||||||||01|1A||||||||||
